,Tiempo [s],Tension generador [V],Tensión termocupla fria [V],Tensión termocupla caliente [V]
0,0.0,-0.0802649,-0.000849892,-0.000750619
1,1.0681462287902832,-0.0805917,-0.000849326,-0.000749844
2,2.1159298419952393,-0.0808986,-0.000849472,-0.000749206
3,3.168236494064331,-0.0812153,-0.000848603,-0.000748305
4,4.219091892242432,-0.0815202,-0.00084811,-0.000747436
5,5.265331745147705,-0.0818475,-0.000848068,-0.000746662
6,6.313467025756836,-0.08215,-0.000847628,-0.00074573
7,7.362848997116089,-0.0824737,-0.000847764,-0.000744798
8,8.416020154953003,-0.0827666,-0.000847576,-0.000743908
9,9.46506643295288,-0.0830895,-0.000847062,-0.000743364
10,10.516679763793945,-0.0833733,-0.000846706,-0.000742704
11,11.570766925811768,-0.0837235,-0.000846056,-0.000741908
12,12.615771055221558,-0.0839936,-0.000846276,-0.00074106
13,13.66204023361206,-0.0843131,-0.000845899,-0.000740275
14,14.712324380874634,-0.0846033,-0.000845459,-0.000738966
15,15.765514850616455,-0.0849031,-0.000844778,-0.000738296
16,16.81502413749695,-0.0851872,-0.000844694,-0.000737836
17,17.867101192474365,-0.0854874,-0.000844809,-0.000737019
18,18.918650150299072,-0.0857846,-0.000843824,-0.000736045
19,19.96756386756897,-0.0860863,-0.000843279,-0.000735386
20,21.01841163635254,-0.08637,-0.000843499,-0.0007346
21,22.060932636260986,-0.0866672,-0.000843269,-0.000733532
22,23.10983633995056,-0.0869356,-0.000842776,-0.000732988
23,24.1588876247406,-0.0872517,-0.000842504,-0.00073214
24,25.218089818954468,-0.087491,-0.000841854,-0.000731564
25,26.2635281085968,-0.0878341,-0.000841906,-0.000730674
26,27.31660270690918,-0.0880877,-0.000841781,-0.000729931
27,28.36570692062378,-0.0883543,-0.00084045,-0.000728957
28,29.414297103881836,-0.0886782,-0.000840984,-0.000728633
29,30.465274572372437,-0.0889151,-0.000840523,-0.000727408
30,31.51310968399048,-0.0892047,-0.000840146,-0.000727114
31,32.565154790878296,-0.0894678,-0.00084024,-0.000726026
32,33.61055326461792,-0.0897475,-0.000839611,-0.000725596
33,34.6651611328125,-0.0900059,-0.000839507,-0.000724853
34,35.715259313583374,-0.09028,-0.000839475,-0.000724225
35,36.765219926834106,-0.0905326,-0.000839035,-0.000723481
36,37.81395411491394,-0.0908146,-0.000838668,-0.000722874
37,38.86241936683655,-0.0910686,-0.000838763,-0.000721984
38,39.913553953170776,-0.0913341,-0.000838343,-0.000721251
39,40.96159076690674,-0.0915786,-0.000837956,-0.00072056
40,42.01057577133179,-0.091851,-0.000837652,-0.00071988
41,43.05911827087402,-0.0920923,-0.000837306,-0.000719472
42,44.108038663864136,-0.0923747,-0.000837023,-0.000718498
43,45.15733194351196,-0.0926071,-0.000836866,-0.000717566
44,46.211525440216064,-0.0928863,-0.000836122,-0.000716959
45,47.25588917732239,-0.0931178,-0.000835996,-0.000716393
46,48.30509638786316,-0.0933827,-0.000835985,-0.000715912
47,49.36135196685791,-0.0935942,-0.000836101,-0.000715472
48,50.402451038360596,-0.0938877,-0.000835598,-0.000715032
49,51.457603931427,-0.0940796,-0.000834927,-0.000714111
50,52.51151967048645,-0.0943773,-0.000835032,-0.000713368
51,53.5600323677063,-0.094572,-0.000834435,-0.000712834
52,54.60888481140137,-0.0948613,-0.000834435,-0.000712247
53,55.65880227088928,-0.0950281,-0.000833911,-0.000711745
54,56.71333694458008,-0.0953114,-0.00083411,-0.000711378
55,57.76271367073059,-0.0954873,-0.000833533,-0.000710551
56,58.813785791397095,-0.0957819,-0.000832936,-0.000709913
57,59.86144804954529,-0.095968,-0.00083346,-0.000709211
58,60.9106867313385,-0.0962465,-0.000833345,-0.000708552
59,61.95933747291565,-0.096438,-0.000833051,-0.000708143
60,63.00803899765015,-0.0967058,-0.000832726,-0.000707348
61,64.06376147270203,-0.096895,-0.000832213,-0.000706814
62,65.11642646789551,-0.0971707,-0.000832632,-0.000705945
63,66.16556310653687,-0.0973471,-0.000831982,-0.000705212
64,67.21533799171448,-0.0976246,-0.000831563,-0.000705044
65,68.26861000061035,-0.0977948,-0.000831605,-0.000704249
66,69.3191990852356,-0.0980759,-0.000831228,-0.000703746
67,70.36851263046265,-0.0982499,-0.000830389,-0.000703212
68,71.41946911811829,-0.098516,-0.00083106,-0.000702594
69,72.46745252609253,-0.0986975,-0.000830809,-0.000701914
70,73.51612401008606,-0.0989495,-0.000830264,-0.000701474
71,74.56482815742493,-0.0991225,-0.000830148,-0.000700951
72,75.62060570716858,-0.0993879,-0.000830012,-0.000700406
73,76.66372513771057,-0.099557,-0.000830002,-0.000699736
74,77.72111773490906,-0.0997884,-0.000829845,-0.000699548
75,78.76188254356384,-0.0999674,-0.000829907,-0.000698563
76,79.81993389129639,-0.1001851,-0.000829289,-0.000698092
77,80.86962151527405,-0.1003903,-0.000828797,-0.00069782
78,81.91508293151855,-0.1005956,-0.000828315,-0.000697056
79,82.96762084960938,-0.1007899,-0.000827948,-0.000696543
80,84.01700115203857,-0.1009933,-0.000828126,-0.000695925
81,85.0657868385315,-0.1011875,-0.000828419,-0.000695381
82,86.12018465995789,-0.1013927,-0.000827602,-0.00069515
83,87.17013740539551,-0.1015776,-0.000827654,-0.000694878
84,88.2194254398346,-0.10179,-0.000827298,-0.000693988
85,89.26937317848206,-0.1019629,-0.000827654,-0.000693109
86,90.31783628463745,-0.1021759,-0.000827214,-0.000692805
87,91.3672685623169,-0.1023353,-0.000827235,-0.00069246
88,92.41595554351807,-0.1025811,-0.00082646,-0.000691894
89,93.46577572822571,-0.1027082,-0.000826355,-0.000691371
90,94.51469230651855,-0.1029534,-0.000826344,-0.000691046
91,95.56393909454346,-0.1030789,-0.000826124,-0.000690449
92,96.61879277229309,-0.1033083,-0.000825663,-0.000690062
93,97.66205358505249,-0.1034604,-0.000825862,-0.000689507
94,98.71090841293335,-0.1036648,-0.000825517,-0.000688921
95,99.76997232437134,-0.1038307,-0.000825485,-0.000688565
96,100.81883215904236,-0.1040291,-0.000825014,-0.000688052
97,101.86445593833923,-0.1041689,-0.000824793,-0.000687424
98,102.91746306419373,-0.1043957,-0.000824888,-0.000687036
99,103.96640872955322,-0.1045094,-0.000824028,-0.000686555
100,105.01533627510071,-0.1047276,-0.000824322,-0.000686261
101,106.06795144081116,-0.1048662,-0.000824269,-0.00068601
102,107.11320519447327,-0.1050577,-0.00082407,-0.000685319
103,108.16713452339172,-0.1052541,-0.000823358,-0.000684785
104,109.21678423881531,-0.1053716,-0.000823463,-0.000684042
105,110.26692271232605,-0.1055889,-0.000823347,-0.000683497
106,111.31694531440735,-0.1056976,-0.000823127,-0.000683393
107,112.36555290222168,-0.105913,-0.000823693,-0.000682806
108,113.41809177398682,-0.1060231,-0.000822844,-0.000682534
109,114.46398520469666,-0.1062465,-0.000822802,-0.000682157
110,115.5185899734497,-0.1063598,-0.000822498,-0.000681424
111,116.56124496459961,-0.106578,-0.000822195,-0.000680943
112,117.61082983016968,-0.1066954,-0.000822205,-0.000680545
113,118.6600296497345,-0.106873,-0.000822048,-0.000680189
114,119.71821761131287,-0.1070192,-0.000821859,-0.000679645
115,120.76766610145569,-0.1071884,-0.000821597,-0.000679247
116,121.81681275367737,-0.1073411,-0.00082144,-0.000678912
117,122.86672759056091,-0.1075076,-0.000821765,-0.000678284
118,123.9202766418457,-0.1076649,-0.000821524,-0.000678158
119,124.97000813484192,-0.1078241,-0.000820979,-0.000677268
120,126.02091336250305,-0.1079564,-0.000821136,-0.000677373
121,127.06938910484314,-0.108111,-0.000820162,-0.000676902
122,128.11891722679138,-0.1083224,-0.000820539,-0.000676535
123,129.16806864738464,-0.1084172,-0.000820245,-0.000676043
124,130.21681785583496,-0.1086153,-0.000820151,-0.000675551
125,131.27587580680847,-0.1087491,-0.000819795,-0.000675174
126,132.32436299324036,-0.1089144,-0.000819826,-0.000674692
127,133.37346625328064,-0.1090663,-0.0008199,-0.00067442
128,134.4277937412262,-0.109225,-0.000819606,-0.000673949
129,135.4781994819641,-0.1093498,-0.000818935,-0.000673614
130,136.52812433242798,-0.1095381,-0.000819218,-0.000673342
131,137.57712030410767,-0.1096379,-0.000819103,-0.000673017
132,138.62634468078613,-0.1098097,-0.000819596,-0.000672776
133,139.67516016960144,-0.1099358,-0.000818432,-0.000671928
134,140.72381925582886,-0.1100987,-0.000818977,-0.000671855
135,141.77824640274048,-0.1102138,-0.000818338,-0.000671384
136,142.82228684425354,-0.1103892,-0.000818307,-0.000671018
137,143.8707618713379,-0.1104933,-0.000818129,-0.000670609
138,144.92030096054077,-0.1106583,-0.000817961,-0.000670327
139,145.96926403045654,-0.1107624,-0.000817961,-0.000670002
140,147.02450037002563,-0.1109444,-0.000817521,-0.000669625
141,148.06766057014465,-0.1110223,-0.000817343,-0.000668965
142,149.11724495887756,-0.1112027,-0.000817521,-0.000668965
143,150.17629837989807,-0.1112948,-0.000817447,-0.000668452
144,151.2247772216797,-0.1114508,-0.000817301,-0.000668337
145,152.2695860862732,-0.1115654,-0.000816892,-0.000667918
146,153.32368326187134,-0.1116975,-0.000816787,-0.000667405
147,154.37242031097412,-0.1118181,-0.000816871,-0.000667207
148,155.42092061042786,-0.1119633,-0.000816766,-0.000666861
149,156.47525596618652,-0.112068,-0.000816672,-0.000666735
150,157.52561688423157,-0.1122058,-0.000816316,-0.00066618
151,158.57547068595886,-0.1123208,-0.000815991,-0.000665856
152,159.62446522712708,-0.1124587,-0.000815959,-0.000665521
153,160.6732039451599,-0.1125671,-0.000816483,-0.000665186
154,161.72161722183228,-0.1127117,-0.000815498,-0.000664882
155,162.77500200271606,-0.112781,-0.000815634,-0.000664327
156,163.8211486339569,-0.1129551,-0.000815404,-0.000664066
157,164.86801171302795,-0.1130457,-0.000815572,-0.00066395
158,165.91838216781616,-0.1131597,-0.000815184,-0.000663437
159,166.96738147735596,-0.1132902,-0.00081511,-0.00066305
160,168.01722192764282,-0.1133545,-0.000815194,-0.000663406
161,169.06546187400818,-0.1135269,-0.000814901,-0.000662767
162,170.11487007141113,-0.1136006,-0.000814702,-0.000662254
163,171.16380953788757,-0.1137544,-0.000814157,-0.000661836
164,172.21347188949585,-0.1138454,-0.000814524,-0.000661333
165,173.26277136802673,-0.1139801,-0.000814251,-0.000661186
166,174.32191944122314,-0.1140525,-0.00081401,-0.000660883
167,175.36992979049683,-0.1141948,-0.000814178,-0.000660862
168,176.4152491092682,-0.1142693,-0.000813759,-0.000660286
169,177.46919322013855,-0.1143992,-0.000813486,-0.000660234
170,178.517742395401,-0.1144964,-0.000813444,-0.000659721
171,179.57190680503845,-0.1146213,-0.000813612,-0.000659427
